gesture,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
Down,270.1495933532715,23.52613627910614,247.9808235168457,92.63299942016602,273.90344619750977,170.30545234680176,324.84066009521484,224.14695739746094,369.99317169189453,259.4315528869629,240.92676162719727,192.2887372970581,275.60150146484375,286.87846183776855,290.1499557495117,340.3999328613281,301.04122161865234,383.8268566131592,272.58718490600586,165.5582857131958,334.7215270996094,240.35038948059082,335.7944107055664,211.1878538131714,320.2379608154297,184.08963203430176,310.8555030822754,134.11123752593994,361.98375701904297,202.39846229553223,353.8690948486328,176.19257926940918,337.30289459228516,153.0315399169922,347.80948638916016,102.82531499862671,382.6969528198242,167.2955846786499,373.3736038208008,147.22206115722656,362.0852279663086,124.31950092315674
Down,251.85283660888672,12.092094719409943,229.67315673828125,85.79156398773193,257.3027229309082,166.87489986419678,309.3033981323242,220.11019706726074,357.72865295410156,257.43184089660645,217.72045135498047,188.60389709472656,250.89391708374023,285.9096336364746,263.5799980163574,341.62487983703613,272.1409606933594,387.48064041137695,245.18621444702148,156.7447328567505,315.1814270019531,239.0965175628662,317.3900604248047,207.54509925842285,300.36027908325195,179.70507144927979,284.1839790344238,122.10222244262695,343.4434509277344,198.56523513793945,336.00807189941406,171.0615634918213,317.14792251586914,146.95873260498047,321.5951919555664,89.09952163696289,362.73670196533203,160.49087047576904,354.98695373535156,140.99643230438232,343.1489944458008,115.73747634887695
Down,151.0158634185791,115.48712968826294,196.95262908935547,119.34609889984131,235.17601013183594,145.1237154006958,232.45187759399414,178.09152603149414,212.40568161010742,208.3769130706787,236.17521286010742,240.23208618164062,239.6590232849121,313.0411720275879,235.68872451782227,359.8014736175537,229.62400436401367,399.8152542114258,195.96776962280273,252.11162567138672,198.4977149963379,230.41635990142822,203.94245147705078,180.11323928833008,205.14907836914062,159.86361980438232,158.32576751708984,244.01043891906738,164.30419921875,199.67007637023926,177.29793548583984,156.4318084716797,185.16719818115234,145.10886669158936,125.59466361999512,225.74715614318848,132.4350070953369,180.82005500793457,145.27981758117676,147.87890911102295,154.47415351867676,140.86205005645752
Down,263.8207244873047,105.2410626411438,323.36246490478516,103.5582947731018,376.7483139038086,131.07417583465576,390.2583694458008,173.8523769378662,374.65648651123047,213.9865779876709,383.75938415527344,247.05376625061035,392.5375747680664,332.7125930786133,389.7896957397461,386.5433979034424,384.13230895996094,431.41021728515625,335.0856399536133,260.69031715393066,352.1907424926758,251.14093780517578,350.0263977050781,190.02123355865479,341.03309631347656,151.83433055877686,290.497989654541,254.73830223083496,305.8210754394531,210.6710386276245,311.9731903076172,157.33580589294434,314.64061737060547,131.43712520599365,250.58208465576172,237.015380859375,262.60122299194336,189.62214946746826,272.7133369445801,152.8463888168335,279.43105697631836,137.6666021347046
Down,285.557918548584,91.11849546432495,347.3630905151367,86.73407793045044,404.2609405517578,111.3426160812378,425.6541061401367,151.24382972717285,410.3897476196289,190.5641269683838,413.21964263916016,228.37647914886475,427.738037109375,313.52176666259766,430.14163970947266,365.4075622558594,428.04126739501953,410.13888359069824,365.27462005615234,245.8168601989746,389.4147491455078,229.99832153320312,386.15177154541016,166.34503841400146,373.0057907104492,130.34718990325928,320.59200286865234,240.80037117004395,342.3556900024414,193.38134765625,343.64315032958984,139.42485809326172,339.8688507080078,116.20885133743286,279.50965881347656,222.99509525299072,296.05905532836914,172.82957553863525,303.06371688842773,136.49545669555664,305.5501174926758,123.16967010498047
Down,311.1363983154297,86.99686288833618,374.27154541015625,78.31154823303223,432.216796875,100.56883335113525,454.57481384277344,141.3148069381714,440.68077087402344,179.61602210998535,442.46822357177734,215.05760192871094,460.8525848388672,301.926326751709,464.8865509033203,354.6822738647461,464.55604553222656,400.0953769683838,394.9712371826172,233.32128524780273,420.1679229736328,221.21715545654297,415.42964935302734,157.29841232299805,401.3271713256836,119.70659494400024,350.7894515991211,230.13612270355225,371.54518127441406,181.0552453994751,372.87635803222656,127.29103088378906,369.61021423339844,102.3929214477539,309.9699592590332,214.55477714538574,325.09544372558594,164.56614017486572,332.5873565673828,128.0915880203247,336.5788269042969,112.89380550384521
Down,339.2441177368164,101.34643793106079,401.7109680175781,93.2667875289917,460.73360443115234,113.94725561141968,487.25574493408203,151.46531581878662,477.3256301879883,189.85360622406006,474.9625778198242,227.31197834014893,495.65845489501953,311.46477699279785,502.1975326538086,363.7852478027344,503.4714889526367,408.66674423217773,427.25013732910156,245.21947860717773,454.5565414428711,236.41907215118408,447.23724365234375,169.18325901031494,430.7318115234375,127.6530933380127,382.76702880859375,243.40770721435547,404.5406723022461,201.4540958404541,402.613525390625,144.92970943450928,396.8406677246094,114.95784044265747,341.5145492553711,229.25017833709717,358.5916519165039,186.34360313415527,363.1336975097656,148.17712783813477,364.0189743041992,129.66580867767334
Down,348.5592269897461,110.31050205230713,408.6752700805664,100.37511348724365,467.978515625,121.05444431304932,496.0350036621094,158.9523696899414,490.2156066894531,198.83746147155762,485.9358596801758,230.14841079711914,510.3282165527344,311.2393569946289,519.4015884399414,361.7901134490967,523.4335327148438,404.8011302947998,441.54212951660156,249.27037239074707,466.6487121582031,241.94246292114258,456.51695251464844,178.69667530059814,439.04300689697266,137.64175415039062,399.1461944580078,250.28672218322754,415.7786560058594,209.42423343658447,411.02725982666016,155.8180332183838,404.283447265625,125.81203937530518,358.7607192993164,239.7048568725586,370.3355407714844,194.47540283203125,371.8643569946289,156.93747997283936,371.4247131347656,138.44072341918945
Down,378.5157012939453,120.46535968780518,443.70399475097656,113.05355787277222,503.3694839477539,137.11316585540771,534.1807556152344,168.21307182312012,531.1876678466797,204.31903839111328,510.4781723022461,242.488431930542,538.5599517822266,321.9858455657959,550.8974456787109,369.9632263183594,556.2170028686523,412.16114044189453,466.2762451171875,257.36329078674316,513.4653472900391,257.706356048584,509.57313537597656,193.39548110961914,490.71372985839844,155.46968936920166,425.04077911376953,253.9493179321289,464.7747039794922,213.5968780517578,459.7875213623047,160.75006484985352,446.8873977661133,139.19471740722656,386.91131591796875,238.37116241455078,419.2455291748047,192.7454137802124,419.7617721557617,156.30622386932373,412.81490325927734,144.79642868041992
Down,148.07249069213867,88.76490354537964,243.87645721435547,96.89444303512573,293.244571685791,130.9741973876953,323.2248306274414,164.07428741455078,346.45641326904297,195.28777599334717,257.8047180175781,236.70217037200928,285.84768295288086,299.8741149902344,304.79440689086914,340.8507442474365,316.7683410644531,379.2561435699463,228.77325057983398,236.23801231384277,314.0269660949707,232.66838550567627,320.39379119873047,177.40310668945312,302.24782943725586,150.5919599533081,212.6004981994629,216.7038059234619,297.6410102844238,190.3467321395874,296.3693046569824,145.0148105621338,275.0664520263672,128.91353130340576,206.35868072509766,184.98367309570312,275.17663955688477,154.3306303024292,271.24622344970703,124.0625810623169,249.5220947265625,116.0819149017334
Down,106.10508918762207,103.81445646286011,195.12550354003906,114.33987379074097,243.03205490112305,147.30053901672363,272.6896858215332,177.9973268508911,290.18293380737305,208.8863468170166,205.95848083496094,247.9943561553955,231.6436767578125,308.59362602233887,248.4002685546875,347.68635749816895,258.14348220825195,385.08198738098145,176.53314590454102,246.46562576293945,257.17002868652344,243.58208656311035,263.4790802001953,190.60529708862305,243.90586853027344,168.11392307281494,158.91590118408203,227.6251745223999,241.54447555541992,206.41253471374512,240.7037353515625,162.13537216186523,218.12618255615234,147.855863571167,150.37492752075195,197.18945503234863,217.93254852294922,173.43273639678955,216.15306854248047,142.97080993652344,194.39157485961914,133.79930019378662
Down,228.7446403503418,116.97720766067505,255.13856887817383,167.4686050415039,292.84765243530273,213.70141983032227,320.83263397216797,255.22939682006836,335.6025695800781,291.37699127197266,356.79195404052734,164.58284854888916,358.2973098754883,184.30399417877197,316.9637870788574,172.89211750030518,286.224308013916,162.32986450195312,359.88250732421875,130.22066116333008,356.62830352783203,154.2910623550415,310.82218170166016,146.29476070404053,281.06348037719727,137.80420303344727,352.39288330078125,98.31032037734985,354.7190856933594,122.2672176361084,311.3882255554199,122.23418712615967,282.60196685791016,118.42198133468628,337.95284271240234,67.65852212905884,344.43538665771484,87.51385688781738,312.475643157959,97.04614162445068,289.5450973510742,99.88102197647095
Down,262.5678062438965,131.10679149627686,290.4191017150879,181.13858699798584,325.97251892089844,226.14250659942627,352.67093658447266,266.3272762298584,365.0637435913086,301.6211414337158,383.2137680053711,180.00304698944092,393.3070755004883,194.92143630981445,353.5098648071289,182.75110244750977,321.6410827636719,172.50712394714355,386.65462493896484,146.0928440093994,393.60416412353516,166.25470161437988,348.8111877441406,157.5761604309082,315.18651962280273,150.92373847961426,381.9153594970703,113.99351835250854,389.36683654785156,135.31230926513672,346.3639831542969,133.43632221221924,314.3926429748535,130.14036655426025,370.76351165771484,82.09142446517944,378.44139099121094,100.69687128067017,346.8849182128906,108.7640905380249,322.3809814453125,111.4633584022522
Down,335.7229232788086,151.69740200042725,360.9718704223633,203.21675777435303,395.4391860961914,250.71619033813477,420.1983642578125,292.89648056030273,430.27748107910156,328.4757900238037,447.6572036743164,209.04596328735352,469.1989517211914,223.8414716720581,430.85872650146484,208.36443901062012,400.9440231323242,195.35568237304688,452.5189971923828,177.26324558258057,476.1031723022461,195.14086246490479,429.7731399536133,182.81825065612793,396.43321990966797,173.84525299072266,452.0950698852539,145.18961906433105,476.1396026611328,163.3787727355957,429.8905944824219,159.03878688812256,395.41622161865234,154.39019680023193,446.6938781738281,111.27359390258789,465.4071044921875,128.3939552307129,431.33480072021484,134.76757049560547,403.38939666748047,136.2619972229004
Down,335.05443572998047,145.40067672729492,358.1142044067383,196.31386756896973,393.3674621582031,243.9210605621338,418.7282180786133,286.9310474395752,431.7021179199219,321.7643451690674,448.3329772949219,203.9781618118286,467.8221893310547,215.3241777420044,429.1488265991211,200.93130111694336,399.039306640625,189.03671264648438,452.93827056884766,171.4985990524292,474.6348190307617,185.28888702392578,426.77589416503906,174.41388130187988,394.9009704589844,165.89282512664795,451.2009048461914,139.5467233657837,473.1842803955078,152.80436038970947,425.57411193847656,149.89052295684814,393.3943176269531,146.07730865478516,443.9211654663086,106.34835720062256,461.2730026245117,118.2197642326355,426.01917266845703,125.23854732513428,400.1225280761719,127.80272483825684
Down,340.5192184448242,143.8351821899414,364.22847747802734,192.89963722229004,399.61658477783203,239.105486869812,425.7330322265625,279.9020004272461,439.4343948364258,314.4566059112549,453.58314514160156,200.2311086654663,470.9776306152344,209.35738563537598,434.261474609375,195.46717643737793,403.6982727050781,183.82561683654785,457.6982116699219,167.2407102584839,476.6604232788086,180.5371856689453,431.3218688964844,169.78679180145264,398.9741897583008,161.50564670562744,456.0001754760742,134.46823596954346,474.76341247558594,147.5024700164795,429.5003890991211,144.42488193511963,397.1782684326172,141.01213932037354,449.13726806640625,100.07358312606812,465.6428527832031,111.13999843597412,432.2710418701172,118.88817071914673,406.41944885253906,122.33815670013428
Down,283.7714385986328,94.89354372024536,311.1773681640625,144.6802282333374,349.3309020996094,191.0590696334839,375.8930206298828,230.83341121673584,385.6874465942383,265.2677536010742,419.1288757324219,142.6717472076416,422.33577728271484,150.5793571472168,380.7056427001953,141.47490978240967,348.7900161743164,133.50544452667236,421.5652084350586,103.79108190536499,420.4294204711914,116.93583726882935,372.80338287353516,114.29465532302856,337.7101516723633,110.74584245681763,414.03350830078125,70.01885175704956,412.22049713134766,83.1872034072876,369.13570404052734,87.80702590942383,337.96321868896484,88.85063409805298,399.4516372680664,39.016767740249634,400.34034729003906,50.97704887390137,368.1459426879883,63.18587779998779,344.5561218261719,69.96716737747192
Down,257.63599395751953,107.27417707443237,277.9685592651367,152.56756782531738,312.18496322631836,195.57663917541504,336.0460662841797,234.3286371231079,348.29490661621094,270.67437171936035,387.2467803955078,155.10343551635742,374.04773712158203,163.59111785888672,334.6841812133789,151.54915809631348,306.9990539550781,141.08558177947998,390.9130859375,118.37170600891113,368.5914993286133,131.45756721496582,326.6042709350586,125.73060035705566,300.07463455200195,120.6879186630249,382.03956604003906,86.1024284362793,365.18035888671875,98.95015239715576,326.3058090209961,102.80184745788574,301.6992950439453,104.19504404067993,365.59566497802734,56.4526891708374,359.4334030151367,67.12006330490112,329.6261215209961,79.09501075744629,310.3974151611328,86.47453308105469
Down,230.45406341552734,108.10041904449463,252.28643417358398,152.3759365081787,283.4355926513672,193.80445003509521,304.20345306396484,230.52330493927002,315.91413497924805,261.6786003112793,349.7747802734375,149.41400527954102,343.6247253417969,157.01268196105957,305.9575080871582,149.73339557647705,279.7028923034668,142.30267524719238,350.14278411865234,113.74723434448242,344.07955169677734,123.64344120025635,301.87328338623047,124.72241878509521,273.73119354248047,123.67432594299316,340.80299377441406,82.55727052688599,338.2509231567383,92.1429991722107,298.6310386657715,101.52530908584595,272.2033882141113,105.43416738510132,324.0631866455078,54.06854867935181,328.2943344116211,62.08707332611084,299.2101860046387,77.76304721832275,277.84616470336914,86.33005142211914
Down,104.45890426635742,22.520719170570374,138.49111557006836,45.558063983917236,159.17344093322754,95.52562952041626,143.46991539001465,142.3447322845459,116.76618576049805,176.55737400054932,154.0426540374756,160.13663291931152,158.47365379333496,228.717041015625,157.07666397094727,269.3438529968262,153.48602294921875,304.17420387268066,115.40361404418945,153.0228567123413,108.7442398071289,177.8360366821289,115.47688484191895,129.73853588104248,120.47338485717773,95.89234828948975,79.91090774536133,139.1002607345581,76.38520240783691,154.9936580657959,92.18991279602051,105.39692401885986,102.73603439331055,76.8134593963623,48.207268714904785,120.1561975479126,49.407148361206055,130.71168422698975,66.42616748809814,94.86822366714478,76.99973583221436,74.1141128540039
Down,101.76663398742676,36.49829149246216,135.91805458068848,59.80163097381592,157.11193084716797,110.64539909362793,141.85583114624023,158.19361209869385,116.73955917358398,194.03172969818115,153.3231258392334,173.97521495819092,157.23312377929688,242.8586769104004,156.08037948608398,283.9704895019531,152.57661819458008,320.07110595703125,114.3509292602539,167.5811004638672,109.52262878417969,192.0578956604004,116.71392440795898,142.09569454193115,121.96209907531738,106.50481224060059,78.73796463012695,153.77723693847656,77.44314193725586,170.67854404449463,92.4874210357666,119.6791934967041,102.23515510559082,89.59840536117554,46.554856300354004,134.36927318572998,50.8959436416626,146.85564994812012,67.25834369659424,109.90628957748413,76.90892219543457,87.96602010726929
Down,94.88293647766113,61.58698081970215,128.36810111999512,86.79893732070923,148.22864532470703,139.7453212738037,131.2582302093506,187.9268217086792,103.76461029052734,222.76742935180664,141.69865608215332,202.5047206878662,146.26641273498535,270.8306694030762,144.9459743499756,312.53371238708496,140.28715133666992,349.0855407714844,102.5684642791748,195.33369541168213,98.65601539611816,222.43700981140137,108.39407920837402,171.85116291046143,113.51092338562012,134.90158081054688,67.06977844238281,179.974365234375,67.90974617004395,201.84741497039795,85.89895248413086,150.82300186157227,94.98458862304688,118.90562295913696,34.723496437072754,158.51460456848145,42.83379077911377,172.97507286071777,62.30386734008789,136.05859279632568,72.27177619934082,112.60148763656616
Down,87.19601631164551,83.51061344146729,121.43860816955566,109.03073072433472,141.34634017944336,161.75565719604492,124.32787895202637,211.33709907531738,97.8167724609375,249.23223495483398,134.97991561889648,226.64063930511475,139.54694747924805,297.5805473327637,137.03001022338867,340.162296295166,131.65578842163086,376.84741973876953,94.55453872680664,219.10669326782227,88.39418411254883,246.6759967803955,96.12751007080078,195.15367984771729,102.37815856933594,156.7560338973999,58.04067134857178,203.6721897125244,57.262325286865234,224.9793004989624,73.49915504455566,172.9762315750122,83.9340591430664,140.67236423492432,25.25252103805542,182.49559879302979,31.9653058052063,197.29717254638672,49.750328063964844,160.19428253173828,59.95201110839844,136.67179584503174
Down,100.98197937011719,95.94805955886841,139.30359840393066,122.43711948394775,159.8356819152832,175.90929508209229,142.60533332824707,224.77578163146973,112.06015586853027,257.5682544708252,149.39993858337402,239.6453332901001,155.7510757446289,309.4951343536377,154.81364250183105,351.4552402496338,149.97953414916992,387.4939727783203,109.94948387145996,231.53799533843994,105.90997695922852,264.01147842407227,115.46102523803711,214.2839813232422,119.98560905456543,175.93422889709473,74.88039970397949,215.8432388305664,74.10322666168213,237.89172649383545,93.01355361938477,187.15633392333984,102.70445823669434,154.95401859283447,43.75819206237793,194.35923099517822,47.31576919555664,211.04580402374268,66.04060649871826,175.5210256576538,75.66147804260254,152.10036277770996
Down,142.81322479248047,93.96172285079956,178.6507797241211,117.77423858642578,198.92915725708008,168.40145587921143,183.91464233398438,216.54855251312256,158.64627838134766,250.78316688537598,192.6604461669922,231.01949214935303,199.72049713134766,298.24779510498047,199.0028190612793,339.50918197631836,196.41057968139648,375.2687644958496,155.53692817687988,224.3862533569336,151.4499568939209,254.6470069885254,159.50465202331543,210.1307773590088,166.12722396850586,175.26772499084473,121.47638320922852,210.22119998931885,120.0461483001709,228.73748302459717,136.97489738464355,181.66302680969238,148.0173110961914,151.78572177886963,91.07029914855957,190.18002033233643,94.44765090942383,205.76863288879395,111.28875732421875,171.15264415740967,121.51206016540527,147.98100471496582
Down,188.66153717041016,87.18056917190552,226.7954444885254,108.79538297653198,248.6815071105957,157.0034408569336,234.87842559814453,204.28463459014893,209.95574951171875,237.572922706604,239.97461318969727,218.11626434326172,249.0298080444336,284.98154640197754,249.63811874389648,325.3689765930176,246.6337013244629,360.2830410003662,203.79554748535156,211.3967227935791,199.94911193847656,242.33596801757812,208.26730728149414,196.749587059021,212.57986068725586,161.52601718902588,171.0409927368164,198.10160636901855,169.7785758972168,218.70859622955322,186.04433059692383,172.29246139526367,194.57393646240234,143.15162658691406,141.59358978271484,179.5722484588623,145.38049697875977,195.15482425689697,160.75092315673828,162.12022304534912,168.4430694580078,140.81791877746582
Down,230.56110382080078,89.77929353713989,266.6547203063965,109.50932264328003,287.7705955505371,156.39893531799316,275.91440200805664,202.39904880523682,254.33361053466797,235.5413818359375,280.7921600341797,217.2597312927246,290.1276397705078,283.23695182800293,291.7773628234863,323.35779190063477,290.0864601135254,357.9375457763672,245.10231018066406,211.08647346496582,242.449951171875,240.12202262878418,248.08832168579102,193.39536666870117,250.81687927246094,156.8413782119751,212.76777267456055,198.11030387878418,212.96625137329102,216.1766481399536,226.6175651550293,169.8270320892334,234.3514633178711,140.57787895202637,183.42844009399414,180.0197696685791,187.01889038085938,194.73534107208252,202.33732223510742,161.98129177093506,211.45030975341797,140.84282398223877
Down,275.1495933532715,92.64836311340332,310.67493438720703,109.16769504547119,336.18701934814453,155.01108169555664,326.0380172729492,201.68838500976562,304.13042068481445,235.86576461791992,326.8977355957031,215.85628509521484,338.6393356323242,281.9842529296875,340.61439514160156,322.1503257751465,340.0658416748047,356.2339782714844,291.77011489868164,211.57410621643066,292.2363471984863,237.54956245422363,296.6191291809082,191.67823791503906,299.1186332702637,156.90430641174316,259.525089263916,200.1051378250122,262.1596145629883,215.8865261077881,274.39231872558594,170.59398651123047,282.08168029785156,142.20314025878906,229.86345291137695,183.3078145980835,236.28971099853516,194.70077991485596,250.6559181213379,161.20612621307373,259.353084564209,139.83112335205078
Down,297.3579788208008,83.34938049316406,333.45619201660156,99.83086824417114,358.44146728515625,144.58351135253906,348.8920593261719,191.35261058807373,329.1009521484375,227.40187168121338,353.99181365966797,209.0991497039795,363.2544708251953,274.80302810668945,364.23683166503906,314.36619758605957,363.1416702270508,348.14297676086426,317.97739028930664,205.12012481689453,317.5164031982422,230.1317596435547,321.43802642822266,183.5917568206787,323.4830856323242,150.8360481262207,284.8829650878906,193.8782787322998,285.41913986206055,211.42649173736572,297.99266815185547,162.75315284729004,306.4242935180664,133.58442306518555,255.0973129272461,177.01868534088135,259.55760955810547,187.64838695526123,273.8678550720215,152.72669792175293,283.1134033203125,131.21934413909912
Down,319.75107192993164,78.1312108039856,356.78558349609375,95.13784646987915,380.7129669189453,139.48463916778564,371.2663269042969,184.99056816101074,351.96075439453125,218.99160861968994,374.8628234863281,203.07814121246338,383.96045684814453,268.1256866455078,384.8772430419922,307.192440032959,382.97718048095703,340.7207679748535,339.1743850708008,198.7232494354248,338.7271499633789,226.20233058929443,344.0385437011719,180.86420059204102,346.9631576538086,146.4650058746338,306.6805076599121,187.72274494171143,308.97722244262695,204.23502445220947,320.3322219848633,157.48568058013916,326.94568634033203,129.5205545425415,276.93004608154297,171.53334617614746,283.2171440124512,183.30109119415283,295.8841133117676,148.23400497436523,302.5761604309082,126.93082809448242
Down,358.7038040161133,71.2387490272522,395.3954315185547,88.5349702835083,419.13597106933594,133.32913398742676,409.5497512817383,179.71336841583252,387.83695220947266,212.9622745513916,411.9554901123047,193.32252502441406,422.4072265625,256.62903785705566,424.0791702270508,295.37303924560547,422.9248046875,328.33568572998047,377.071533203125,189.5113706588745,378.33606719970703,216.30643844604492,383.4061050415039,171.28026008605957,385.9366989135742,137.47748851776123,345.07957458496094,179.40499305725098,347.8047561645508,196.044602394104,359.2661666870117,149.50929164886475,365.9047317504883,121.41932487487793,316.11366271972656,163.94209384918213,322.78308868408203,175.51011085510254,335.1763916015625,140.95057010650635,341.45606994628906,119.72463369369507
Down,370.75870513916016,71.62219047546387,405.53173065185547,89.08452272415161,429.5620346069336,133.21668148040771,421.20853424072266,179.17096138000488,401.03248596191406,214.3315029144287,425.92140197753906,192.56515502929688,435.76000213623047,256.2253761291504,437.25658416748047,295.5469036102295,436.9930648803711,329.14947509765625,390.44212341308594,189.29582118988037,392.3537826538086,214.64499950408936,394.4945526123047,167.73706912994385,395.0470733642578,133.03736686706543,357.81150817871094,179.29965019226074,361.2710952758789,196.2760305404663,371.0758972167969,148.59994411468506,377.32791900634766,119.18274879455566,327.78751373291016,164.16704177856445,335.2086639404297,175.6277847290039,348.1351089477539,141.00670337677002,356.38389587402344,118.86049032211304
Down,391.25267028808594,84.43055391311646,428.8399887084961,101.96934700012207,455.1954650878906,145.71959495544434,448.70765686035156,191.62892818450928,430.61100006103516,226.12027645111084,449.91695404052734,205.59574127197266,462.13417053222656,270.19349098205566,465.4124450683594,309.32172775268555,465.52867889404297,343.06471824645996,414.5673370361328,202.21225261688232,416.8093490600586,231.50105953216553,418.7301254272461,185.6264305114746,417.92938232421875,149.69171047210693,382.3403549194336,192.21486568450928,386.62567138671875,212.4477481842041,395.8255386352539,165.34918785095215,400.3807830810547,134.2343044281006,352.4457550048828,176.9739818572998,359.9137496948242,189.6438503265381,371.98509216308594,155.7896089553833,379.0082550048828,132.61030197143555
Down,415.25428771972656,90.853271484375,454.0715789794922,107.98917531967163,481.91539764404297,152.1053123474121,475.64258575439453,198.707857131958,455.19771575927734,234.3313980102539,475.77423095703125,211.96495056152344,490.4177474975586,276.12796783447266,494.4166564941406,316.5925598144531,495.26615142822266,351.2196636199951,440.28247833251953,210.32415390014648,443.4721374511719,237.7904748916626,445.75496673583984,192.60689735412598,446.00914001464844,156.53849601745605,407.5440216064453,201.54860973358154,411.8667221069336,219.0853500366211,421.3888931274414,171.69263362884521,427.12738037109375,139.45761680603027,377.3516082763672,187.10726737976074,385.3707504272461,198.24706077575684,397.13592529296875,163.37008953094482,404.1053009033203,138.77798080444336
Down,420.3514862060547,98.91656398773193,457.3817825317383,116.44268274307251,483.0881118774414,161.81509494781494,476.4364242553711,209.51997756958008,458.5210418701172,247.48472213745117,478.2423400878906,222.32993602752686,490.6568908691406,286.6991329193115,494.00447845458984,327.53665924072266,494.71473693847656,362.1738338470459,442.9971694946289,219.86002922058105,447.7638244628906,247.18866348266602,451.3692855834961,199.9834156036377,451.5825653076172,165.27747631072998,410.2943420410156,209.88564491271973,417.1778106689453,229.452223777771,427.53936767578125,180.59181690216064,431.93092346191406,150.07329940795898,380.11146545410156,194.34691429138184,392.2624206542969,206.99262142181396,404.89208221435547,170.5510711669922,410.31036376953125,147.14731693267822
Down,422.3077392578125,107.80963897705078,460.62427520751953,126.12221717834473,486.0755920410156,170.9244203567505,479.3083190917969,218.2421350479126,459.0358352661133,253.01499366760254,480.5445861816406,230.21654605865479,491.8562698364258,294.3221855163574,493.6532974243164,334.45103645324707,493.4814453125,368.15028190612793,445.6363296508789,226.90765857696533,448.96087646484375,254.87337112426758,450.8504867553711,208.59515190124512,450.9421157836914,173.50296020507812,413.4209442138672,216.64937496185303,416.6494369506836,236.16296768188477,426.56421661376953,188.95282745361328,432.8817367553711,157.84453868865967,384.0960693359375,200.97812175750732,390.4365539550781,213.92552375793457,403.46935272216797,180.4336166381836,412.05230712890625,157.05256462097168
Down,418.0364990234375,70.62243461608887,454.51011657714844,85.82529544830322,481.31221771240234,129.56128120422363,472.1419143676758,177.15760231018066,452.4578857421875,213.2409381866455,477.30735778808594,189.90779399871826,488.08101654052734,253.80369186401367,489.19002532958984,291.69668197631836,488.6456298828125,324.20702934265137,442.0424270629883,188.46922874450684,445.9319305419922,214.41251277923584,448.287353515625,168.23226928710938,448.5546112060547,135.1270866394043,409.41234588623047,178.99749755859375,415.3924560546875,194.7293758392334,424.4169616699219,147.64480590820312,427.76756286621094,119.24612045288086,378.8808822631836,163.68417263031006,388.1683349609375,174.8828887939453,401.06178283691406,140.22783279418945,407.1094512939453,117.98928737640381
Down,418.0794906616211,26.95456087589264,452.9981231689453,41.20174527168274,481.62452697753906,83.22310209274292,471.32652282714844,127.15806484222412,448.6761474609375,156.0994577407837,472.935791015625,148.64240169525146,484.51499938964844,209.10800457000732,486.1353302001953,245.38976669311523,485.9639358520508,276.6672420501709,437.3482131958008,147.745943069458,442.1097183227539,168.8938808441162,446.42120361328125,124.18483257293701,449.3288040161133,91.35030269622803,404.41650390625,139.1002893447876,412.2056579589844,145.98947525024414,422.4648666381836,98.4240174293518,428.76075744628906,69.5927882194519,373.74053955078125,124.63298320770264,383.5553741455078,132.18358039855957,396.94786071777344,97.69751787185669,404.3817901611328,75.42032718658447
Down,436.5779113769531,-7.467704862356186,471.81095123291016,5.819579064846039,501.4626693725586,44.80319380760193,491.9923782348633,86.20484590530396,469.9763488769531,118.37698459625244,494.0216827392578,113.51531982421875,505.1663589477539,174.23327922821045,506.27471923828125,210.8571481704712,505.07286071777344,242.98587799072266,457.0558166503906,113.41302394866943,461.5114974975586,129.04905796051025,468.0797576904297,83.08391332626343,471.7848205566406,50.141862630844116,423.23272705078125,104.379723072052,429.79923248291016,108.85371208190918,442.6820373535156,61.30894660949707,450.29720306396484,33.37215185165405,391.8380355834961,88.91163110733032,400.9754943847656,89.3420147895813,416.7213821411133,55.143842697143555,425.3164291381836,34.763288497924805
Down,461.45057678222656,60.235161781311035,500.06107330322266,71.65222406387329,531.8907928466797,115.3901481628418,524.8326873779297,163.65201473236084,505.7508087158203,200.64997673034668,527.5201416015625,183.28662872314453,541.0013961791992,249.35073852539062,544.3747329711914,288.9510726928711,545.9746932983398,323.406343460083,489.68841552734375,183.25125217437744,494.22386169433594,204.82943058013916,492.6249313354492,155.07705688476562,490.16151428222656,120.34818649291992,455.0362014770508,175.2947759628296,462.6638412475586,187.47093200683594,469.3703079223633,135.93628406524658,472.95875549316406,106.04782104492188,422.0658493041992,161.7691469192505,434.3241500854492,166.70276641845703,445.7993698120117,128.34025382995605,452.09163665771484,106.26411437988281
Down,457.21240997314453,75.28542280197144,496.8449020385742,85.54143190383911,529.3828201293945,130.09933948516846,521.8513107299805,180.02148628234863,500.36373138427734,218.23556900024414,522.5885772705078,197.62086868286133,536.6741180419922,264.15547370910645,540.2526473999023,305.2436828613281,541.2911987304688,340.7890319824219,484.0080261230469,198.38406085968018,489.45343017578125,218.97149562835693,491.18011474609375,167.56147384643555,490.0481414794922,132.1908187866211,448.82328033447266,189.88779544830322,456.45816802978516,201.52992725372314,466.25205993652344,148.36057662963867,471.2083053588867,117.79507398605347,415.70796966552734,175.03742694854736,429.00524139404297,179.096360206604,441.7001724243164,140.0899314880371,448.0328369140625,117.89617538452148
